test_roc
0.9468682445976258
0.8234002421413591
0.9362464730121175
0.25133943473361864
0.9529211706810196
0.14309143108046946
0.9389733438720256
0.4103334210056706
0.18678172681542865
0.4165991337504772
0.5216646810931115
0.952904082005111
0.5647619614990106
0.2285673669151257
0.24577692437965964
