alpha_1,alpha_2,alpha_3,alpha_4,alpha_5,generated_data_size,train_roc,val_roc
0.5509412961127452,0.4191215776918207,0.028840895160871644,0.001096231034562597,0.0,10000.0,0.9996525749540904,0.4998997995991984
0.7341931825578777,0.048491820887038926,0.0815362926087867,0.1357787039462968,0.0,10000.0,0.9995103464718105,0.3062124248496994
0.15601530903549657,0.3329540014114186,0.20730360337030387,0.3037270861827808,0.0,10000.0,0.9999777061187775,0.4998997995991984
0.5237367052875775,0.2819313716887067,0.0726546513615333,0.12167727166218247,0.0,10000.0,0.9997536383676617,0.4998496993987976
0.4705982111598615,0.33146631011739985,0.002336145939495388,0.19559933278324332,0.0,10000.0,0.9984760008477507,0.9986122244488977
0.479776232884801,0.3074425776041998,0.03177492889345866,0.18100626061754063,0.0,10000.0,0.9998470655285701,0.4998997995991984
0.39614112011625874,0.3431624131723632,0.0847804355990986,0.1759160311122795,0.0,10000.0,0.9996301691796722,0.4998496993987976
0.3753175228670529,0.31429677327519523,0.10189800162703026,0.20848770223072163,0.0,10000.0,0.9998268733799598,0.5
0.437055362032868,0.4264694009679613,0.02167843077532492,0.1147968062238459,0.0,10000.0,0.9994108446251007,0.4998997995991984
0.45801788334620647,0.3112742007909819,0.07876880692058494,0.1519391089422266,0.0,10000.0,0.9997315262119086,0.4998496993987976
0.3859077790224858,0.3991592011838176,0.01557586244181724,0.19935715735187945,0.0,10000.0,0.9999322355492308,0.5
0.3572206516897608,0.3602483179821409,0.05815754418180965,0.22437348614628863,0.0,10000.0,0.999849667061563,0.4998997995991984
0.4449318446621877,0.34047490997495466,0.11959715771943524,0.0949960876434223,0.0,10000.0,0.9997782861581601,0.5
0.36315630883153766,0.2605680685774923,0.17630523247351193,0.19997039011745826,0.0,10000.0,0.9997986755985486,0.4998496993987976
0.3824216787904792,0.28359978548770737,0.009979430092140579,0.32399910562967266,0.0,10000.0,0.9999905502584505,0.9983466933867735
0.12750342132933132,0.35114323759911714,0.06548288108989715,0.4558704599816545,0.0,10000.0,0.9999980423070498,0.5
0.174016022017398,0.2706069549165127,0.11432565075954064,0.4410513723065488,0.0,10000.0,0.9999917277166105,0.4998997995991984
0.022493765323137536,0.26979555358335866,0.17375592234776713,0.5339547587457366,0.0,10000.0,0.9999993732309443,0.4998997995991984
0.284013130449667,0.2700751581537927,0.20467343484890407,0.24123827654763627,0.0,10000.0,0.9998517804755299,0.4998496993987976
0.09716672474811625,0.25636813925693197,0.10682219735868173,0.5396429386362701,0.0,10000.0,0.9999953989136625,0.5
0.15001326256069436,0.3615404068662841,0.2578597648828024,0.23058656569021915,0.0,10000.0,0.9999528018078996,0.4998997995991984
0.18449873103297576,0.22276594400781363,0.13668563649870144,0.45604968846050925,0.0,10000.0,0.9999677749490403,0.4998997995991984
0.24232624193673508,0.3058222394311024,0.017907904473050733,0.43394361415911176,0.0,10000.0,0.9999928023457709,0.4998997995991984
0.4445306405266077,0.29393653129084424,0.0027237641901387694,0.25880906399240944,0.0,10000.0,0.987026151287492,0.9987625250501002
0.22916781908107633,0.3856192449324577,0.09891705454112497,0.28629588144534096,0.0,10000.0,0.9999769470148399,0.5
0.35634080097239074,0.2969839066582125,0.08983181466483342,0.25684347770456334,0.0,10000.0,0.9999249012506128,0.4998496993987976
0.30740363543610205,0.28176716517891615,0.15817592346981682,0.25265327591516507,0.0,10000.0,0.9998571311073179,0.5
0.2948865781590498,0.2513059657194887,0.2689475243474886,0.18485993177397303,0.0,10000.0,0.9997618536506832,0.4998997995991984
0.3732405901149557,0.37335646690998464,0.026078015842947173,0.2273249271321125,0.0,10000.0,0.9998504702136666,0.4998997995991984
0.4834038598417842,0.3106588423026928,0.00046797717785436,0.20546932067766863,0.0,10000.0,0.9517509125499514,0.9997394789579158
0.3323566583313648,0.38348919000139303,0.15506373277713364,0.12909041889010844,0.0,10000.0,0.9998738855961976,0.4998496993987976
0.42896937444523814,0.32040221846331235,0.04513668377522305,0.20549172331622645,0.0,10000.0,0.9998221691247151,0.4998997995991984
0.41529853169460823,0.31074778303510914,0.15946982813746755,0.11448385713281521,0.0,10000.0,0.9998182561577909,0.4998997995991984
0.4665949421465113,0.3630881200583186,0.026765869385905607,0.14355106840926452,0.0,10000.0,0.999794587624478,0.4998496993987976
0.456379262227074,0.3554852651086696,0.000851957120280582,0.1872835155439759,0.0,10000.0,0.7899886462298805,0.9932665330661322
0.29625712938439436,0.2911908231659864,0.299972786216367,0.11257926123325218,0.0,10000.0,0.9996549948322964,0.4998997995991984
0.29871204080447283,0.25219983694061077,0.30000577722520183,0.14908234502971462,0.0,10000.0,0.9997968213146717,0.4998496993987976
0.26357893166162844,0.22062709463706923,0.26817571223054504,0.24761826147075738,0.0,10000.0,0.9997818324052518,0.4998997995991984
0.5033607918876196,0.3530725347839526,0.070199712104014,0.07336696122441363,0.0,10000.0,0.9996216136819384,0.4998496993987976
0.30695451477543106,0.2661574704730168,0.24677105512185965,0.18011695962969257,0.0,10000.0,0.9997459490449747,0.4998997995991984
0.3834343609820159,0.2492201002563781,0.17695440907298104,0.19039112968862484,0.0,10000.0,0.9996385944457671,0.4998997995991984
0.341210947598516,0.3727017051877011,0.09245637766538556,0.19363096954839737,0.0,10000.0,0.9999374044172564,0.4998997995991984
0.2790368788260764,0.2893652467571893,0.22715043148724157,0.2044474429294928,0.0,10000.0,0.9998430018412017,0.4998997995991984
0.36170658055814164,0.22316285422428486,0.1667995931240505,0.24833097209352295,0.0,10000.0,0.9997856055141461,0.4998496993987976
0.45538713483960913,0.348074663565199,0.04985246488608575,0.14668573670910603,0.0,10000.0,0.999728888154078,0.4998496993987976
0.39821383178370734,0.267570548350168,0.1160525040850566,0.21816311578106823,0.0,10000.0,0.9997949693652405,0.4998997995991984
0.42925612874895497,0.2534948562688806,0.039590829098915876,0.2776581858832487,0.0,10000.0,0.9999382201217063,0.4998997995991984
0.2614291866448966,0.42673623714181935,0.00045059267360823574,0.3113839835396757,0.0,10000.0,0.8038430744595677,0.996377755511022
0.40553252010262447,0.371318519069521,0.12455980939770278,0.09858915143015179,0.0,10000.0,0.9997645445099858,0.4998997995991984
0.4599903832749565,0.31574288800125094,0.01910025479057443,0.20516647393321805,0.0,10000.0,0.9998797621476666,0.994504008016032
0.13840754156663845,0.4278504468016163,0.32519113315800663,0.10855087847373858,0.0,10000.0,0.9999268948510504,0.4998496993987976
0.36708478472547734,0.3112372452791472,0.11200794276838685,0.20967002722698866,0.0,10000.0,0.9999323265936635,0.4998496993987976
0.3024338819460973,0.2791305491718516,0.09376801814540887,0.32466755073664216,0.0,10000.0,0.9999045107413099,0.4998997995991984
0.3308545883032918,0.3231195434382699,0.12168216643526458,0.22434370182317376,0.0,10000.0,0.9999005296863986,0.4998496993987976
0.3721327778002176,0.1536279125018457,0.11546203467519613,0.35877727502274054,0.0,10000.0,0.9998962938400977,0.4998997995991984
0.3702914054517397,0.2554822301784989,0.08980305265075278,0.2844233117190085,0.0,10000.0,0.9998838455343056,0.4998496993987976
0.3281567194381776,0.3409359605460742,0.10705430430648709,0.22385301570926106,0.0,10000.0,0.9999059320165273,0.4998997995991984
0.4688310289242435,0.29267934143369073,0.03278981135693017,0.20569981828513562,0.0,10000.0,0.9998792395542214,0.4998496993987976
0.5190752946170187,0.16954898482338504,0.2687456778372975,0.042630042722298825,0.0,10000.0,0.9995347500420599,0.11923847695390782
0.29997929430115905,0.14291718849961693,0.3166730803436492,0.24043043685557489,0.0,10000.0,0.9996544163953991,0.4998997995991984
0.32202026304892284,0.37981019991027465,0.05502139181378376,0.24314814522701872,0.0,10000.0,0.9998497375000261,0.4998997995991984
0.21694990239659898,0.38153733174350335,0.054458365677920895,0.34705440018197664,0.0,10000.0,0.9999831456886671,0.4998496993987976
0.3435868096701429,0.38983068536589527,0.05928787535707145,0.20729462960689043,0.0,10000.0,0.9999510884683327,0.4998496993987976
0.3267128012977259,0.27805716367541083,0.012856436241263886,0.3823735987855993,0.0,10000.0,0.9998588350134219,0.4998997995991984
0.20154299660748737,0.24425607160047405,0.399081839944751,0.15511909184728756,0.0,10000.0,0.999849478792704,0.4998496993987976
0.532433039757584,0.4195948272697184,0.03556812803127487,0.012404004941422585,0.0,10000.0,0.9998276472570744,0.4998496993987976
0.18296283804514935,0.4661109887718943,0.0013153152915550822,0.3496108578914012,0.0,10000.0,0.9989670973557693,0.9986773547094188
0.06747041918137182,0.4618301929429516,0.16922843249164818,0.30147095538402846,0.0,10000.0,0.9999961585347115,0.4998997995991984
0.12625239684231912,0.33286259777718463,0.2149738409015189,0.32591116447897744,0.0,10000.0,0.9999750555473264,0.4998496993987976
0.01997847320017851,0.4169059850696704,0.21260338134696666,0.35051216038318445,0.0,10000.0,0.9999999402632859,0.5
0.09753068525172108,0.44461171369624236,0.09934955175583654,0.35850804929620006,0.0,10000.0,0.9999953166731788,0.5
0.005105935490625201,0.45265734139013786,0.31369661724326886,0.2285401058759681,0.0,10000.0,1.0,0.4998997995991984
0.19824199053308014,0.33038778529016044,0.09742717744000341,0.3739430467367558,0.0,10000.0,0.9999472826824743,0.4998997995991984
0.12349025538645081,0.2979223091182634,0.1811669113624181,0.39742052413286755,0.0,10000.0,0.999958346409056,0.4998997995991984
0.052359847220820675,0.5196061872988882,0.01717252486732203,0.4108614406129691,0.0,10000.0,1.0,0.4998496993987976
0.21343703246009027,0.4262134507047664,0.06442654936850378,0.2959229674666396,0.0,10000.0,0.999944055944056,0.4998997995991984
0.07570637349961426,0.24545345490874287,0.43488923479054914,0.24395093680109373,0.0,10000.0,0.9999331298952294,0.4998496993987976
0.08481241599323353,0.3667112952987546,0.2657790445161762,0.2826972441918357,0.0,10000.0,0.9999867313663685,0.5
0.30896461612052867,0.15490576018155558,0.1376957654267948,0.3984338582711211,0.0,10000.0,0.9998647309390263,0.5
0.11012033711767831,0.2932531464184588,0.0799460103961324,0.5166805060677304,0.0,10000.0,1.0,0.5
0.23942499164859474,0.12652651418422026,0.4807915426832927,0.15325695148389232,0.0,10000.0,0.9997371640570525,0.4998997995991984
0.1131107178889488,0.2970000797960189,0.03159929635026656,0.5582899059647657,0.0,10000.0,0.9999885975323105,0.4998997995991984
0.18121688317414594,0.4010798027037799,0.16458698048948775,0.25311633363258645,0.0,10000.0,0.9999591163882356,0.4998496993987976
0.25802181092854914,0.45538554584221164,2.7597163762433722e-05,0.2865650460654769,0.0,10000.0,0.8310903208591821,0.9998446893787575
0.19242661915327924,0.5127568339636217,0.011727036434470702,0.28308951044862835,0.0,10000.0,0.999998326862474,0.5
0.25739655165658654,0.45822248321770254,0.00037200134172065796,0.2840089637839904,0.0,10000.0,0.8856526429341963,0.9483316633266532
0.23541329472654574,0.49304118003348457,0.07026760959873875,0.2012779156412309,0.0,10000.0,0.9999657721796276,0.4998496993987976
0.2770800468616512,0.38553137771452345,0.043358927251357475,0.29402964817246774,0.0,10000.0,0.9999961629812102,0.4998997995991984
