,test_roc
0,0.8249085096169853
0,0.8340617591752674
0,0.8340600680406461
0,0.779090599320867
0,0.787281195365575
0,0.823725212774579
0,0.8214704992507942
0,0.8128090051127974
0,0.8082594882268513
0,0.8123044832840959
0,0.8262821751625512
0,0.7941840752948841
