alpha_1,alpha_2,alpha_3,alpha_4,alpha_5,generated_data_size,train_roc,val_roc
0.19633144474421405,0.14003775060522608,0.30277407806569995,0.36085672658485995,0.0,10000.0,0.9869164335247267,0.9774696051884463
0.04401661739941868,0.40013298223166693,0.17537496266063093,0.38047543770828346,0.0,10000.0,0.9930502318726961,0.9729840343423564
0.3391075941736439,0.2431604851187687,0.07895747422387435,0.33877444648371297,0.0,10000.0,0.9907679936885545,0.974530524636846
0.3219161401600351,0.1789478627229185,0.23699449688297547,0.2621415002340709,0.0,10000.0,0.9880230128971497,0.9745280279966103
0.14696269914338952,0.04421558537996167,0.18391614501256462,0.624905570464084,0.0,10000.0,0.9918351956045363,0.978464070493707
0.13662856803651102,0.15627947386565638,0.17503583663584374,0.532056121461989,0.0,10000.0,0.9915421383685488,0.9736915643519721
0.014693400560609695,0.12081230557523473,0.18673572330702057,0.677758570557135,0.0,10000.0,0.9936750741513434,0.9766416122874645
0.3365894685094566,0.2983911583663239,0.03649065097477785,0.3285287221494416,0.0,10000.0,0.9907582440553685,0.9741315971934912
0.32624581972117916,0.04407656745484246,0.3236297155821854,0.3060478972417929,0.0,10000.0,0.9879287784411807,0.9774968898995924
0.18098796971962722,0.18662138443951345,0.3116225287876334,0.32076811705322594,0.0,10000.0,0.9890978030232481,0.9767943531704478
0.22656952900540295,0.34695415745782604,0.12021434163930617,0.3062619718974648,0.0,10000.0,0.9908291430131358,0.9698584190988698
0.2736220366605535,0.3139110045333886,0.13104901404038274,0.2814179447656751,0.0,10000.0,0.9910704367616388,0.9738523301499982
0.19080478637236778,0.14480668704388092,0.42884120438846085,0.23554732219529043,0.0,10000.0,0.9877615854175401,0.9783889037894717
0.049385675688767346,0.2971414096558021,0.4689332140191653,0.18453970063626537,0.0,10000.0,0.9885079931253076,0.9780172610572629
0.5317194464782039,0.25982078231304867,0.0920860439687253,0.11637372724002217,0.0,10000.0,0.9870085103656944,0.9746500067052623
0.259112448119219,0.25153896517958546,0.230140649499258,0.25920793720193747,0.0,10000.0,0.9895787445789241,0.9726162257362235
0.3657765445783252,0.052938427894833204,0.2791814445107421,0.30210358301609946,0.0,10000.0,0.9872034901651771,0.9763284622693461
0.19673654215956396,0.2856690239707916,0.21061331622108068,0.3069811176485636,0.0,10000.0,0.9892890178661586,0.9734462694488275
0.15657972007188137,0.2935518183197335,0.05869751500814144,0.4911709466002437,0.0,10000.0,0.9937569377328793,0.9739206310935855
0.28680400272930706,0.045909024112548866,0.4752462018050163,0.19204077135312772,0.0,10000.0,0.9849563910894228,0.9768426809921505
0.0017524447329549636,0.11861516215301597,0.28343575996367243,0.5961966331503566,0.0,10000.0,0.9933881830652829,0.9786112831018827
0.39347532959762765,0.11144918805588104,0.1867495784159958,0.30832590393049547,0.0,10000.0,0.9899266452433071,0.9726724893072465
0.3425552350141405,0.22769859954786084,0.21450651678022103,0.2152396486577777,0.0,10000.0,0.9878468987212071,0.9680337317495598
0.3080093135241125,0.07655522877027301,0.23209460554175187,0.38334085216386266,0.0,10000.0,0.9893357241637103,0.9774834258754648
0.0025351948145177104,0.20913731541472877,0.3658957852237096,0.422431704547044,0.0,10000.0,0.9923665929752574,0.9777698261767735
0.24393051597949422,0.2099998157233429,0.09628185504313898,0.44978781325402395,0.0,10000.0,0.9909760926114658,0.9766181617023948
0.4005309245921968,0.2824166501022628,0.00566311810978869,0.3113893071957518,0.0,10000.0,0.990774550346381,0.9761630598537396
0.31818378624896304,0.21319626061144586,0.24391704821083435,0.22470290492875683,0.0,10000.0,0.9888015264544938,0.9710225667744263
0.2004367098564716,0.28287024865160826,0.21461350129546852,0.3020795401964515,0.0,10000.0,0.9906860583290833,0.9736887110488458
0.34066030074510495,0.07338429520855796,0.36346995510829316,0.22248544893804387,0.0,10000.0,0.9859207565138408,0.9760451827683316
0.02340021506706537,0.13495040787960166,0.32363617385739674,0.5180132031959361,0.0,10000.0,0.9922262015182004,0.9801254954047552
0.27357392295782557,0.23930952941474248,0.3711522374205026,0.11596431020692931,0.0,10000.0,0.9853485662580417,0.9745449694839231
0.04531549126450794,0.23325297363100764,0.7081208181210111,0.01331071698347326,0.0,10000.0,0.9893400482819729,0.9704598418984736
0.15958448958497806,0.10108598990778975,0.3638722468616497,0.3754572736455824,0.0,10000.0,0.9897373999912193,0.9777735711371268
0.2666811513912862,0.2123585635362914,0.2325225025944334,0.288437782477989,0.0,10000.0,0.988215455083244,0.9733171574823594
0.148132883407988,0.024686183254383636,0.325941612697892,0.5012393206397363,0.0,10000.0,0.9911490209709188,0.9774795917493887
0.33607857521770296,0.26908072039857833,0.21028901368882416,0.18455169069489452,0.0,10000.0,0.9861975227326206,0.9733464930051274
0.06411628520520793,0.21602547035241035,0.2563427706909851,0.46351547375139657,0.0,10000.0,0.9920617164991612,0.9719497119590492
0.10488545079230722,0.07132532347240784,0.2629126280213761,0.5608765977139087,0.0,10000.0,0.9913643203008282,0.9761324760108541
0.022564544458332454,0.15865986980273733,0.3168595753789007,0.5019160103600294,0.0,10000.0,0.9917463002224022,0.9763889166293358
0.07724731178307238,0.11471805393100727,0.2768801767817062,0.5311544575042142,0.0,10000.0,0.9913416159553261,0.9741071657854716
0.051224929951845785,0.0013123566301239474,0.3654037475817377,0.5820589658362927,0.0,10000.0,0.9913171159472458,0.9743817070456613
0.20271687508805683,0.07958311540121969,0.20899165313423937,0.5087083563764841,0.0,10000.0,0.9903592085890744,0.9743563839804147
0.01708347100974744,0.196064609829588,0.3631531438496328,0.4236987753110317,0.0,10000.0,0.9916290536350161,0.9718014293622012
0.0987912947588087,0.08059511025106178,0.34136760452727233,0.4792459904628572,0.0,10000.0,0.9907556463910201,0.9747526364520888
0.19814566796939803,0.17371886786100027,0.3405399055591867,0.28759555861041486,0.0,10000.0,0.9876557085827873,0.9690811614941036
0.0003198237531033608,0.027897724712233653,0.3550320042575555,0.6167504472771075,0.0,10000.0,0.992328258684191,0.9778080782718114
0.34706539414337184,0.08702618763141984,0.249196888694182,0.31671152953102627,0.0,10000.0,0.9881623685727501,0.9717618397813228
0.1352707822022685,0.16872494767733007,0.2055213519727529,0.49048291814764866,0.0,10000.0,0.9910795536742367,0.9772018405231817
0.2791115743881992,0.3276855553429889,0.121623923903515,0.2715789463652971,0.0,10000.0,0.9901673300381266,0.9752669443406159
0.10052783802352709,0.21034454474197206,0.43179462094542337,0.2573329962890776,0.0,10000.0,0.988518934689613,0.9761650214996392
0.03633864035660843,0.3835686266885227,0.2218415869159284,0.3582511460389404,0.0,10000.0,0.9921922241879237,0.9733056551041314
0.2714722468582167,0.28066901989127596,0.09558275160733358,0.35227598164317375,0.0,10000.0,0.9897418046463868,0.9700897149835508
0.17926685612505477,0.25343045139461323,0.28038865263749263,0.28691403984283936,0.0,10000.0,0.9888341497189466,0.9706098186440534
0.29845825109323243,0.19458726902796578,0.15704536554020548,0.3499091143385963,0.0,10000.0,0.9889131306304068,0.9783506516944342
0.2783210025466958,0.204569241569748,0.24726672890764298,0.2698430269759133,0.0,10000.0,0.9891202137872093,0.9689374263491131
0.1611106707899878,0.12615073257307588,0.21169490536453908,0.5010436912723971,0.0,10000.0,0.9895142854695409,0.9762421498497735
0.15482250490071037,0.38322734050380874,0.23016708488243326,0.23178306971304766,0.0,10000.0,0.989025354489179,0.9735352568400808
0.2331774163886328,0.10239582824875235,0.33626381602640587,0.32816293933620905,0.0,10000.0,0.9881483665980109,0.9738943272053893
0.3017411360180741,0.15412912864225548,0.19300620136669092,0.3511235339729795,0.0,10000.0,0.9903167228225016,0.9739143894929966
0.2798104586788671,0.05703986781616055,0.15176728985046373,0.5113823836545086,0.0,10000.0,0.9909240040547989,0.9797699916683549
0.597212752513678,0.13964378897537527,0.06701632821900083,0.19612713029194603,0.0,10000.0,0.986589990805126,0.9761633273509077
0.3269395227895493,0.2022165414175867,0.08420936539636241,0.3866345703965014,0.0,10000.0,0.9897942317575676,0.9731521117296438
0.4559695981196893,0.024163196188957025,0.05453842664477076,0.46532877904658293,0.0,10000.0,0.9905590974154137,0.9739548707311019
0.2527471006862226,0.14149996262677814,0.1377293073050783,0.46802362938192116,0.0,10000.0,0.9897388547994204,0.9731538950440977
0.26056323208967075,0.08805787563099304,0.2786008196667212,0.372778072612615,0.0,10000.0,0.9892187653503846,0.976176256380699
0.15403304182626712,0.3535253515411613,0.12580470019371415,0.3666369064388573,0.0,10000.0,0.9925085218295812,0.9737053850389903
0.27956754502353875,0.21600241993854616,0.3278423979360203,0.17658763710189462,0.0,10000.0,0.9881907822635646,0.9740591054609369
0.3963341187805843,0.003101344881200723,0.08574997886273418,0.5148145574754809,0.0,10000.0,0.9910213917078672,0.9776119136818738
0.4264727531871805,0.06738879143715652,0.4497362537789991,0.0564022015966639,0.0,10000.0,0.9855372876093553,0.9714036610732415
0.3714748603126695,0.11003032705487975,0.2440912400776137,0.27440357255483705,0.0,10000.0,0.988708338743886,0.9761412142516784
0.2923824327965267,0.19035294102432015,0.16281698509919143,0.35444764107996174,0.0,10000.0,0.9894828551314656,0.9735511283387214
