,val_roc
0,0.9832243463063626
0,0.9852146929831375
0,0.9792122899415602
0,0.9822480403071208
0,0.982183985915869
0,0.9791809494450324
0,0.982534157426286
0,0.9818257541340749
0,0.9838212341680399
0,0.979634486055708
0,0.9801330296006937
0,0.9832509812254667
0,0.9802186080685836
0,0.9724877496258165
0,0.9807176019080598
0,0.9766686439097739
0,0.9803185734454405
