,test_roc
0,0.9651987876811494
0,0.9640684359367605
0,0.9590359447126624
0,0.9488815337786836
0,0.9445075307025418
0,0.942150126471962
0,0.9552020023335162
0,0.9585950613771653
0,0.9545962661851037
0,0.9425490873904079
