test_roc
0.6857668937385177
0.6231385747541853
0.8331092856289237
0.37144614691224687
0.8190188514423787
0.741679418705965
0.46552108102099965
0.4950372825549052
0.3313452001023435
0.809804820516235
0.7680552164075339
0.3314138734317711
0.4788780601744163
