,test_roc
0,0.9940981963927856
0,0.999939879759519
0,0.9994889779559117
0,0.9976953907815631
0,0.9995490981963928
0,0.9993987975951903
0,0.9978256513026053
0,0.9995841683366732
0,0.9963977955911824
0,0.9805460921843687
0,0.9999448897795592
0,0.9992284569138276
0,0.9975050100200401
0,0.9992785571142285
0,0.9912575150300601
0,0.9987975951903807
0,0.9997795591182365
0,0.9996993987975952
0,0.9811372745490982
0,0.9994739478957915
0,0.9992234468937876
