,val_roc
0,0.8274597685705484
0,0.8058320468551727
0,0.8089775240913732
0,0.8235971839358922
0,0.7981369864140213
0,0.8395561229220101
0,0.8429880982587681
0,0.8207756750379376
0,0.7866126666381053
0,0.8070527144567605
0,0.822338449225573
0,0.8118044379882157
0,0.8284575379971422
0,0.8122798789333305
0,0.7968628656945981
0,0.8254383321460022
0,0.7972589227910166
