test_roc
0.8501726681607897
0.864468923378603
0.838739735973431
0.8519249157450204
0.8620931113521292
0.8409673250242694
0.8524897547085498
0.8541304868862789
0.8643985920740566
0.8499840900707584
0.8604784425432701
0.8574286304714338
