,val_roc
0,0.9995741482965931
0,0.9980360721442886
0,0.9981713426853708
0,0.9998446893787576
0,0.9979709418837674
0,0.9970891783567134
0,0.9999498997995991
0,0.9997494989979959
0,0.9990480961923848
0,0.9998496993987978
0,0.9974248496993988
0,0.998496993987976
0,0.9981462925851703
0,0.9998496993987976
0,0.9981663326653306
0,0.9986472945891783
0,0.9971943887775552
0,0.9961072144288577
0,0.9987975951903808
0,0.9963677354709418
0,0.9994488977955912
0,0.9937374749498998
