clf_auc_train_gaussain_copula,clf_auc_val_gaussain_copula,clf_auc_test_gaussain_copula,clf_auc_train_ct_gan,clf_auc_val_ct_gan,clf_auc_test_ct_gan,clf_auc_train_copula_gan,clf_auc_val_copula_gan,clf_auc_test_copula_gan,clf_auc_train_tvae,clf_auc_val_tvae,clf_auc_test_tvae,train,val,test,total_time_GaussianCopula,total_time_CTGAN,total_time_CopulaGAN,total_time_TVAE
1.0,0.8217200245061986,0.8479689773435877,1.0,0.7554298685146149,0.7407607565994596,1.0,0.7433961856226499,0.720257223030555,0.9999999999999999,0.8668032197080983,0.8713467834130119,10000.0,9035.0,4532.0,4.031825304031372,3.738377809524536,3.5803637504577637,3.5417959690093994
