clf_auc_train_gaussain_copula,clf_auc_val_gaussain_copula,clf_auc_test_gaussain_copula,clf_auc_train_ct_gan,clf_auc_val_ct_gan,clf_auc_test_ct_gan,clf_auc_train_copula_gan,clf_auc_val_copula_gan,clf_auc_test_copula_gan,clf_auc_train_tvae,clf_auc_val_tvae,clf_auc_test_tvae,train,val,test,total_time_GaussianCopula,total_time_CTGAN,total_time_CopulaGAN,total_time_TVAE
1.0,0.9999098196392785,0.7788611388611388,1.0,1.0,0.840919080919081,1.0,0.9999498997995991,0.7836963036963037,1.0,1.0,0.9364635364635365,10000.0,9990.0,5010.0,0.5302343368530273,0.537806510925293,0.6676144599914551,0.6650142669677734
