clf_auc_train_gaussain_copula,clf_auc_val_gaussain_copula,clf_auc_test_gaussain_copula,clf_auc_train_ct_gan,clf_auc_val_ct_gan,clf_auc_test_ct_gan,clf_auc_train_copula_gan,clf_auc_val_copula_gan,clf_auc_test_copula_gan,clf_auc_train_tvae,clf_auc_val_tvae,clf_auc_test_tvae,train,val,test,total_time_GaussianCopula,total_time_CTGAN,total_time_CopulaGAN,total_time_TVAE
1.0,0.9999098196392785,0.7788611388611388,1.0,0.999749498997996,0.8428771228771229,1.0,0.9995741482965931,0.8610789210789211,1.0,0.9999599198396794,0.9252947052947054,10000.0,9990.0,5010.0,0.5248820781707764,0.5010032653808594,0.584228515625,0.5863919258117676
