clf_auc_train_gaussain_copula,clf_auc_val_gaussain_copula,clf_auc_test_gaussain_copula,clf_auc_train_ct_gan,clf_auc_val_ct_gan,clf_auc_test_ct_gan,clf_auc_train_copula_gan,clf_auc_val_copula_gan,clf_auc_test_copula_gan,clf_auc_train_tvae,clf_auc_val_tvae,clf_auc_test_tvae,train,val,test,total_time_GaussianCopula,total_time_CTGAN,total_time_CopulaGAN,total_time_TVAE
1.0,0.8217200245061986,0.8479689773435877,0.9999999999999999,0.8033669362887912,0.8208150592392435,1.0,0.6447052166661781,0.7222464144668468,1.0,0.8554863126195648,0.8573357929744335,10000.0,9035.0,4532.0,4.041541576385498,3.5868594646453857,10.243898630142212,3.36944317817688
