clf_auc_train_gaussain_copula,clf_auc_val_gaussain_copula,clf_auc_test_gaussain_copula,clf_auc_train_ct_gan,clf_auc_val_ct_gan,clf_auc_test_ct_gan,clf_auc_train_copula_gan,clf_auc_val_copula_gan,clf_auc_test_copula_gan,clf_auc_train_tvae,clf_auc_val_tvae,clf_auc_test_tvae,train,val,test,total_time_GaussianCopula,total_time_CTGAN,total_time_CopulaGAN,total_time_TVAE
1.0,0.9388810109867802,0.9394200946725977,1.0,0.9550756271848007,0.956070901729387,1.0,0.9651987876811494,0.9672200945299325,1.0,0.9844777635349631,0.9856945189473595,10000.0,9990.0,5010.0,3.5157508850097656,4.16835355758667,3.3386332988739014,3.543454170227051
