alpha_1,alpha_2,alpha_3,alpha_4,train_roc,val_roc,test_roc,total_time_BO
0.7671957166133395,0.492902751385678,0.9064804458303348,0.14450759140799319,0.8955488562935419,0.8806377951742843,0.8762690968613595,25.183707237243652
