clf_auc_train_gaussain_copula,clf_auc_val_gaussain_copula,clf_auc_test_gaussain_copula,clf_auc_train_ct_gan,clf_auc_val_ct_gan,clf_auc_test_ct_gan,clf_auc_train_copula_gan,clf_auc_val_copula_gan,clf_auc_test_copula_gan,clf_auc_train_tvae,clf_auc_val_tvae,clf_auc_test_tvae,train,val,test,total_time_GaussianCopula,total_time_CTGAN,total_time_CopulaGAN,total_time_TVAE
0.9999999999999999,0.7750819139187277,0.7585177198087716,1.0,0.8264586168747116,0.841522032841405,1.0,0.7972115378621167,0.7809556225316983,0.9999999999999999,0.8324108470303079,0.8598659322386197,10000.0,9035.0,4532.0,4.439378261566162,3.6187355518341064,3.470919370651245,3.4300119876861572
