clf_auc_train_gaussain_copula,clf_auc_val_gaussain_copula,clf_auc_test_gaussain_copula,clf_auc_train_ct_gan,clf_auc_val_ct_gan,clf_auc_test_ct_gan,clf_auc_train_copula_gan,clf_auc_val_copula_gan,clf_auc_test_copula_gan,clf_auc_train_tvae,clf_auc_val_tvae,clf_auc_test_tvae,train,val,test,total_time_GaussianCopula,total_time_CTGAN,total_time_CopulaGAN,total_time_TVAE
1.0,0.7788611388611388,0.9999098196392785,1.0,0.7265134865134866,0.9999799599198397,1.0,0.8318481518481518,0.9963977955911822,1.0,0.8471528471528471,0.999939879759519,10000.0,5010.0,9990.0,0.5504789352416992,0.5000495910644531,0.7891626358032227,0.6081604957580566
