clf_auc_train_gaussain_copula,clf_auc_val_gaussain_copula,clf_auc_test_gaussain_copula,clf_auc_train_ct_gan,clf_auc_val_ct_gan,clf_auc_test_ct_gan,clf_auc_train_copula_gan,clf_auc_val_copula_gan,clf_auc_test_copula_gan,clf_auc_train_tvae,clf_auc_val_tvae,clf_auc_test_tvae,train,val,test,total_time_GaussianCopula,total_time_CTGAN,total_time_CopulaGAN,total_time_TVAE
1.0,0.932462400747777,0.9319233973709664,1.0,0.957375551323688,0.9564122281158783,1.0,0.950755862080021,0.945915906736934,1.0,0.9829457941346351,0.9836707245392629,10000.0,9990.0,5010.0,3.7615673542022705,3.2738378047943115,3.587604284286499,3.2320852279663086
