clf_auc_train_gaussain_copula,clf_auc_val_gaussain_copula,clf_auc_test_gaussain_copula,clf_auc_train_ct_gan,clf_auc_val_ct_gan,clf_auc_test_ct_gan,clf_auc_train_copula_gan,clf_auc_val_copula_gan,clf_auc_test_copula_gan,clf_auc_train_tvae,clf_auc_val_tvae,clf_auc_test_tvae,train,val,test,total_time_GaussianCopula,total_time_CTGAN,total_time_CopulaGAN,total_time_TVAE
1.0,0.7967639177394982,0.767878819372272,1.0,0.8512294283421163,0.8534260029099979,1.0,0.816750409884609,0.7884761484098939,1.0,0.830292054306776,0.8385621492413219,10000.0,9035.0,4532.0,4.547677040100098,4.23185396194458,3.6727256774902344,3.581369161605835
