,Value
c_dim1,2.0
c_dim2,1.0
c_dim3,0.0
d_dim1,1.0
d_dim2,1.0
d_dim3,0.0
tuned_val_roc,0.8711132255083585
untuned_val_roc,0.8601779511327087
tuned_test_roc,0.8593794169611308
untuned_test_roc,0.8341458376636873
elapsed_time,4580.742889165878
