clf_auc_train_gaussain_copula,clf_auc_val_gaussain_copula,clf_auc_test_gaussain_copula,clf_auc_train_ct_gan,clf_auc_val_ct_gan,clf_auc_test_ct_gan,clf_auc_train_copula_gan,clf_auc_val_copula_gan,clf_auc_test_copula_gan,clf_auc_train_tvae,clf_auc_val_tvae,clf_auc_test_tvae,train,val,test,total_time_GaussianCopula,total_time_CTGAN,total_time_CopulaGAN,total_time_TVAE
1.0,0.8156026931882555,0.8448339742257328,1.0,0.8157413662272059,0.8115183953440033,1.0,0.801820012343293,0.8104720951985035,1.0,0.8568614703427381,0.8593794169611308,10000.0,9035.0,4532.0,4.09878134727478,3.8102924823760986,3.5253124237060547,3.5920627117156982
